SiteID,ChooseMe,SiteCode,SiteName,TribTo,RFPID,MouthLat,MouthLon,SiteLat,SiteLon,ParkLat,ParkLon,County,NearTown,TownCardinal,HUC12Watershed,NearRoadCross,AccessContactName,AccessContactPhone,AccessContactEmail,AccessParking,LocationNotes,YearResto,ExpFunction
483,FALSE,UNT30343.Millstone,UNT.30343,Millstone Creek,,41.66543,-76.51673,41.665523,-76.51615,,,,,,,,,,,,Mouth. Millstone Road. Heavy rain the day before. Does not flow like on topo map  it follows contours.,,
484,FALSE,UNT30344.Millstone,UNT.30344,Millstone Creek,,41.65538,-76.51984,41.65537,-76.51933,,,,,,,,,,,,Millstone Road  next to Stone Mountain Lodge. Heavy rain the day before.,,
485,FALSE,UNT30348.DeepHollow,UNT.30348,Deep Hollow,,41.64297,-76.51949,41.64297,-76.51949,,,,,,,,,,,,At mouth  hanging culvert 3m into reach.,,
486,FALSE,UNT30349.DeepHollow,UNT.30349.,Deep Hollow,,41.63615,-76.51836,41.63615,-76.51836,,,,,,,,,,,,At mouth. 40m into the site there is a 10m high bedrock waterfall. No fish after 1st 5m.,,
487,FALSE,UNT30350.DeepHollow,UNT.30350,Deep Hollow,,41.62836,-76.51864,41.62834,-76.51862,,,,,,,,,,,,At mouth,,
488,FALSE,UNT30351.DeepHollow,UNT.30351,Deep Hollow,,41.6238,-76.51956,41.622691,-76.520057,,,,,,,,,,,,State gamelands boundary on Deep Hollow Road,,
489,FALSE,UNT30352toMillstoneCre.Millstone,UNT.30352.to.Millstone.Creek,Millstone Creek,,41.64243,-76.5328,41.642111,-76.53316,,,,,,,,,,,,Millstone Road,,
490,FALSE,UNT30354.Millstone,UNT.30354,Millstone Creek,,41.62609,-76.5389,41.62595,-76.53893,,,,,,,,,,,,At mouth to Millstone Creek,,
491,FALSE,UNT30357.Schrader,UNT.30357,Schrader Creek,,41.67458,-76.53787,41.67376,-76.53974,,,,,,,,,,,,Westin Road,,
492,FALSE,UNT30358.Schrader,UNT.30358,Schrader Creek,,41.66304,-76.54625,41.66274,-76.5418,,,,,,,,,,,,At mouth along Westin Road,,
493,FALSE,UNT30359.Schrader,UNT.30359,Schrader Creek,,41.65123,-76.56413,41.65146,-76.56445,,,,,,,,,,,,Westin Road,,
494,FALSE,UNT30361.LongValley,UNT.30361,Long Valley Run,,41.65655,-76.59563,41.656515,-76.576562,,,,,,,,,,,,15m above mouth on Long Valley Road  hanging culvert at 1m into site.,,
495,FALSE,UNT30365.Schrader,UNT.30365,Schrader Creek,,41.64584,-76.57116,41.6455,-76.571047,,,,,,,,,,,,At mouth and up 400m,,
496,FALSE,UNT30366.Schrader,UNT.30366,Schrader Creek,,41.64247,-76.57378,41.642416,-76.57378,,,,,,,,,,,,At the mouth. At 2m up from mouth there is a series of 5 bedrock ledges that are 1-2m in height. No water after 54m. Trout caught in 1st 2m.,,
497,FALSE,UNT30368.Falls,UNT.30368,Falls Creek,,41.64561,-76.59563,41.64561,-76.59563,,,,,,,,,,,,At mouth. Intermittent flow  underground flow  pockets of pools.,,
498,FALSE,UNT30370.Schrader,UNT.30370,Schrader Creek,,41.64007,-76.59522,41.639945,-76.595527,,,,,,,,,,,,At mouth. Dry/underground for 1st 10m of stream.,,
499,FALSE,UNT30375.Schrader,UNT.30375,Schrader Creek,,41.63016,-76.61451,41.63016,-76.61451,,,,,,,,,,,,At mouth,,
500,FALSE,UNT30376.Schrader,UNT.30376,Schrader Creek,,41.62692,-76.62281,41.62692,-76.62281,,,,,,,,,,,,At mouth,,
501,FALSE,UNT30378.Sugar,UNT.30378,Sugar Run,,41.6186,-76.63199,41.61858,-76.63211,,,,,,,,,,,,40 m up from mouth. Dry at mouth,,
502,FALSE,UNT30395.Schrader,UNT.30395,Schrader Creek,,41.61922,-76.66987,41.619868,-76.671392,,,,,,,,,,,,at 63M trib flows underground,,
503,FALSE,UNT30396.Schrader,UNT.30396,Schrader Creek,,41.601,-76.67142,41.61042,-76.67189,,,,,,,,,,,,At mout. Hanging cuvert ~1.5M w/ 2m cascade below culvert.,,
504,FALSE,UNT30401.Schrader,UNT.30401,Schrader Creek,,41.5973,-76.69854,41.5983,-76.7013,,,,,,,,,,,,Dry from mouth to road and dry above road,,
505,FALSE,UNT304079Closertocol.Schrader,UNT.30407.9..Closer.to.cold.spring,Schrader Creek,,41.5928016,-76.721154,41.5928016,-76.721154,,,,,,,,,,,,above culvert on Schrader Creek road between Cold Spring and Rollinson Run.   Notes: Trib Splits @ 75M above the Mouth,,
506,FALSE,UNT30409.Schrader,UNT.30409,Schrader Creek,,41.58662,-76.74131,41.586709,-76.74146,,,,,,,,,,,,Massive wetland with no defined outflow.,,
507,FALSE,UNT30422.Schrader,UNT.30422,Schrader Creek,,41.58547,-76.75958,41.58545,-76.75957,,,,,,,,,,,,at  mouth  not enough water to shock well,,
508,FALSE,UNT30425.Schrader,UNT.30425,Schrader Creek,,41.58182,-76.78236,41.58201,-76.78222,,,,,,,,,,,,west of schrader creek road,,
509,FALSE,UNT64152ofPenns.Penns,UNT.64152.of.Penns.Creek,Penns Creek,,40.81877,-76.84558,40.82193,-76.8497,,,,,,,,,,,,Sheets outside of NRG Controls North Inc,,
510,FALSE,UNT64153toPenns.Penns,UNT.64153.to.Penns.Creek,Penns Creek,,40.82472,-76.83983,40.82645,-76.840361,,,,,,,,,,,,Old Trail Rd.,,
511,FALSE,UNT64345.Schrader,UNT.64345,Schrader Creek,,41.63045,-76.63684,41.63045,-76.63684,,,,,,,,,,,,At mouth,,
512,FALSE,UNT64564ofSinking.Sinking,UNT.64564.of.Sinking.Creek,Sinking Creek,,40.84227,-77.64289,40.84397,-77.64289,,,,,,,,,,,,Along 45E at Country Haven Drive,,
513,FALSE,UNT64565toSinking.Sinking,UNT.64565.to.Sinking.Creek,Sinking Creek,,40.83993,-77.62848,40.84431,-77.65086,,,,,,,,,,,,Off Luse Road (Culvert),,
514,FALSE,WhiteHall.Chillisquaque,White.Hall.Creek,Chillisquaque Creek,,41.084252,-76.648566,41.095514,-76.642,,,,,,,,,,,,,,
515,FALSE,WhiteOak.Delaware,White.Oak.Hollow,Delaware Run,,40.588414,-77.233597,40.58891,-77.23536,,,,,,,,,,,,Schlegel s Groceries and Hardware,,
516,FALSE,Wolf.Schrader,Wolf.Run,Schrader Creek,,41.595833,-76.7075,41.595833,-76.7075,,,,,,,,,,,,below bridge to Schrader creek road 20 m up from the mouth,,
517,FALSE,Adams.Swatara,Adams.Run,Swatara Creek,,40.58254,-76.40588,40.58295,-76.40543,,,,,,,,,,,,30m abv confl Swatara Creek,,
518,FALSE,AyersShanty.Borie,Ayers.Shanty.Run,Borie Branch,,41.67315,-77.9597,41.67315,-77.9597,,,,,,,,,,,,at mouth  goes dry above culver,,
519,FALSE,Barrettslide.FirstForkSinnemahoning,Barrett.slide.Run,First Fork Sinnemahoning Creek,,41.49461,-78.04207,41.49699,-78.04364,,,,,,,,,,,,Marsh at mouth. Dry above 872 Road.,,
520,FALSE,Bennys.Shamokin,Benny.s.Run,Shamokin Creek,,40.823419,-76.585236,40.8181,-76.59619,,,,,,,,,,,,Off Bodman s Hill Road,,
521,FALSE,BlackSpring.Evening,Black.Spring.Creek.,Evening Branch,,40.5312,-76.52384,40.53462,-76.52424,,,,,,,,,,,,Abv Confl w/ Evening Branch. Wetland.,,
522,FALSE,Boardrock.FirstForkSinnemahoning,Board.rock.Hollow,First Fork Sinnemahoning Creek,,41.33289,-78.0714,41.33316,-78.07192,,,,,,,,,,,,30 meters from mouth,,
523,FALSE,Boriebranch.FirstForkSinnemahoning,Borie.branch,First Fork Sinnemahoning Creek,,41.65126,-77.95877,41.65769,-77.9596,,,,,,,,,,,,watson farm road,,
524,FALSE,Buck.WBrFreeman,Buck.Hollow,W. Br. Freeman Run,,41.65838,-78.12945,41.65878,-78.12946,,,,,,,,,,,,,,
525,FALSE,Coal.UpperSwatara,Coal.Run,Upper Swatara Creek,,40.62793,-76.3869,40.62793,-76.3869,,,,,,,,,,,,Above confluence with Good Spring Run,,
526,FALSE,Cooney.SouthLittlePortage,Cooney.Hollow,South Branch Little Portage Creek,,41.59786,-78.10176,41.59786,-78.10176,,,,,,,,,,,,Off Portage Road,,
527,FALSE,Deering.Prouty,Deering.Run.,Prouty Run,,41.653,-77.93723,41.653,-77.93723,,,,,,,,,,,,mouth,,
528,FALSE,Donovan.WestofFreeman,Donovan.Hollow.,West Branch of Freeman Run,,41.63289,-78.10204,41.63552,-78.10055,,,,,,,,,,,,Watkins Road,,
529,FALSE,Dryhollow.LittleMoores,Dry.hollow,Little Moores Run,,41.66281,-78.01445,41.66281,-78.01445,,,,,,,,,,,,mouth,,
530,FALSE,EastDarian.FirstForkSinnemahoning,East.Darian.Run,First Fork Sinnemahoning Creek,,41.57567,-78.04896,41.57611,-78.0479,,,,,,,,,,,,just above intersection route 872(above bridge),,
531,FALSE,Fanton.Prouty,Fanton.Hollow,Prouty Run,,41.65656,-77.91633,41.65656,-77.91633,,,,,,,,,,,,mouth,,
532,FALSE,Ford.Prouty,Ford.Hollow,Prouty Run,,41.67231,-77.89213,41.67259,-77.89228,,,,,,,,,,,,John Handwerger Property ending at edge of DCNR land,,
533,FALSE,Garretson.Freeman,Garretson.Hollow,Freeman Run,,41.62285,-78.08571,41.625,-78.08663,,,,,,,,,,,,Above 872 by Austin Church,,
534,FALSE,Gebhard.Coal,Gebhard.Run,Coal Run,,40.643235,-76.357742,40.64542,-76.35804,,,,,,,,,,,,70 m above confluence with Coal Run,,
535,FALSE,Goldmine.Evening,Goldmine.Run,Evening Branch,,40.52613,-76.54005,40.52558,-76.54095,,,,,,,,,,,,At Conflw/ (???) Evening Branch,,
536,FALSE,GoodSpring.UpperSwatara,Good.Spring.Creek,Upper Swatara Creek,,40.6277,-76.38693,40.6278,-76.38699,,,,,,,,,,,,At confluence with Coal Run,,
537,FALSE,Harrier.Freeman,Harrier.Hollow,Freeman Run,,41.64403,-78.11482,41.63391,-78.11718,,,,,,,,,,,,Camps off Coarteyhill (?) Road,,
538,FALSE,Heathhollow.Prouty,Heath.hollow,Prouty Run,,41.67198,-77.913,41.67198,-77.913,,,,,,,,,,,,mouth,,
539,FALSE,Hockney.FordHollow,Hockney.Hollow,Ford Hollow,,41.67237,-77.8939,41.67229,-77.89228,,,,,,,,,,,,50 m above mouth; lots of rain previous night,,
540,FALSE,Horn.WestofFreeman,Horn.Hollow,West Branch of Freeman Run,,41.63518,-78.10478,41.63429,-78.10592,,,,,,,,,,,,Below Horn Hollow Road,,
541,FALSE,LeftForkBrooks.Brooks,Left.Fork.Brooks.Run,Brooks Run,,41.42245,-78.08013,41.42245,-78.08013,,,,,,,,,,,,At Mouth,,
542,FALSE,Lick.Shamokin,Lick.Run,Shamokin Creek,,40.849253,-76.587186,40.83957,-76.61179,,,,,,,,,,,,Off Linden Road After Paved Driveway,,
543,FALSE,LittleBailey.Bailey,Little.Bailey.Run,Bailey Run,,41.52274,-78.06671,41.52518,-78.07105,,,,,,,,,,,,Little Bailey Lane camps,,
544,FALSE,LittleMoores.BigMoores,Little.Moore.s.Run,Big Moores Run,,41.64239,-78.0012,41.65892,-78.01484,,,,,,,,,,,,edge of DCNR land down Little Moore s Run,,
545,FALSE,Lorberry.LowerRausch,Lorberry.Creek,Lower Rausch Creek,,40.58869,-76.41105,40.58918,-76.41457,,,,,,,,,,,,At Eagle Spring  off Molleystown Road,,
546,FALSE,LowerRausch.Lorberry,Lower.Rausch.Creek,Lorberry Creek,,40.58793,-76.41077,40.58855,-76.41123,,,,,,,,,,,,Above confluence with Lorberry Creek,,
547,FALSE,MiddleDown.Swatara,Middle.Creek....Down.,Swatara Creek,,40.61904,-76.3855,40.61908,-76.3856,,,,,,,,,,,,At confluence with Swatara Creek,,
548,FALSE,MiddleUpper.Coal,Middle.Creek..Upper.,Coal Run,,40.632714,-76.382244,40.63286,-76.38197,,,,,,,,,,,,Above confluence with Coal Run,,
549,FALSE,Mill.FirstForkSinnemahoning,Mill.Run.,First Fork Sinnemahoning Creek,,41.43671,-78.04893,41.44245,-78.0453,,,,,,,,,,,,Below Park Road below that become slow moving marsh land  possibly seasonally dry,,
550,FALSE,Millers.Shamokin,Millers.Run,Shamokin Creek,,40.838975,-76.584124,40.83888,-76.58368,,,,,,,,,,,,Off Reading Turnpike,,
551,FALSE,MudLick.Proutyrun,Mud.Lick.Hollow,Prouty run,,41.65555,-77.92007,41.66061,-77.92173,,,,,,,,,,,,Mouth and upstream on Apple Dr.,,
552,FALSE,Mud.WestRattling,Mud.Run,West Branch Rattling Creek,,40.530769,-76.73545,40.530769,-76.73545,,,,,,,,,,,,Confluence With Wolf Run + above,,
553,FALSE,Panther.Swatara,Panther.Creek,Swatara Creek,,40.63694,-76.33611,40.63694,-76.33611,,,,,,,,,,,,At mouth at Blackwood,,
554,FALSE,Pepperhill.FirstForkSinnemahoning,Pepperhill.Run,First Fork Sinnemahoning Creek,,41.35519,-78.06596,41.35519,-78.06596,,,,,,,,,,,,at mouth,,
555,FALSE,Plum.Shamokin,Plum.Creek.,Shamokin Creek,,40.851196,-76.754409,40.85201,-76.74622,,,,,,,,,,,,Off Peace Valley Road,,
556,FALSE,Poplar.GoodSpring,Poplar.Creek,Good Spring Creek,,40.62883,-76.3873,40.6242,-76.40077,,,,,,,,,,,,125m Outside Tremont heading west toward Tower City,,
557,FALSE,Ripple.LittlePortage,Ripple.Hollow,Little Portage Creek,,41.6042,-78.07265,41.6042,-78.07265,,,,,,,,,,,,Portage Road Camps,,
558,FALSE,Road.LittleBailey,Road.Hollow,Little Bailey Run,,41.52475,-78.07157,41.52453,-78.07156,,,,,,,,,,,,50m above mouth,,
559,FALSE,Roaring.FirstForkSinnemahoning,Roaring.Run,First Fork Sinnemahoning Creek,,41.4012,-78.02917,41.4012,-78.02917,,,,,,,,,,,,Hanging culvert at 3m. Huge 20m waterfall after going under road,,
560,FALSE,Rock.LittleMoores,Rock.Hollow,Little Moores Run,,41.66121,-78.01664,41.66121,-78.01664,,,,,,,,,,,,At mouth,,
561,FALSE,Shale.WestRattling,Shale.Run,West Branch Rattling Creek,,40.53342,-76.72499,40.53341,-76.72536,,,,,,,,,,,,250m below intersection of Dry Run Rd and Lykens Road,,
562,FALSE,SharpsUNT24446.LittleMoores,Sharps.Hollow..UNT.24446..,Little Moores Run,,41.67696,-78.02107,41.67696,-78.02107,,,,,,,,,,,,mouth,,
563,FALSE,Sprague.SouthLittlePortage,Sprague.Hollow,South Branch Little Portage Creek,,41.60136,-78.09169,41.60136,-78.09169,,,,,,,,,,,,Off Portage Road,,
564,FALSE,StoneCabin.EBrRattling,Stone.Cabin.Run,E. Br. Rattling Run,,40.55297,-76.68249,40.55297,-76.68249,,,,,,,,,,,,Abv Confluence 3m,,
565,FALSE,Stumps.Lorberry,Stumps.Run,Lorberry Creek,,40.59248,-76.43925,40.59248,-76.43925,,,,,,,,,,,,Above confluence with Lorberry Creek,,
566,FALSE,Turtle.WestSusquehannaRiver,Turtle.Creek,West Branch Susquehanna River,,40.925348,-76.961374,40.93017,-76.91751,,,,,,,,,,,,Baylor Farm,,
567,FALSE,Unt10083to.Middle,Unnamed.tributary.10083.to.Middle.Creek,Middle Creek,,40.641,-76.379,40.64145,-76.38004,,,,,,,,,,,,Below culvert at Middle Creek Road,,
568,FALSE,Unt10087to.Swatara,Unnamed.tributary.10087.to.Swatara.Creek,Swatara Creek,,40.65607,-76.33573,40.65607,-76.33573,,,,,,,,,,,,At mouth,,
569,FALSE,Unt16712to.Powell,Unnamed.tributary.16712.to.Powell.Creek,Powell Creek,,40.43426,-76.89939,40.43426,-76.89909,,,,,,,,,,,,At Camp Hebron at confluence with Powells Creek,,
570,FALSE,Unt16717to.Powells,Unnamed.tributary.16717.to.Powells.Creek,Powells Creek,,40.43887,-76.87917,40.43887,-76.87917,,,,,,,,,,,,At Sweigert Farm,,
571,FALSE,Unt16719to.Powell,Unnamed.tributary.16719.to.Powell.Creek,Powell Creek,,40.44401,-76.87409,40.44401,-76.87409,,,,,,,,,,,,At mouth,,
572,FALSE,Unt16724to.Powell,Unnamed.tributary.16724.to.Powell.Creek,Powell Creek,,40.45017,-76.8553,40.44977,-76.85535,,,,,,,,,,,,At Charles Raclen property 1764 Back Road  Halifax  PA,,
573,FALSE,Unt17699to.Penns,Unnamed.tributary.17699.to.Penns.Creek,Penns Creek,,40.75011,-76.87362,40.75011,-76.87362,,,,,,,,,,,,Along Aquaduct Road  below intersection with Pine Hollow Rd,,
574,FALSE,UNT20036.Dry,UNT.20036,Dry Run,,41.42586,-76.68564,41.42631,-76.68576,,,,,,,,,,,,Below culvert on Dry Run. Site re-sample.,,
575,FALSE,UNT20039.Dry,UNT.20039,Dry Run,,41.43008,-76.6716,41.43045,-76.67151,,,,,,,,,,,,At mouth to Dry Run  Old Bark Trail.  Site re-sample,,
576,FALSE,UNT24097.ShortBend,UNT.24097,Short Bend Run,,41.46275,-78.0083,41.46275,-78.0083,,,,,,,,,,,,Mouth,,
577,FALSE,UNT24102.LeftForkBrooks,UNT.24102,Left Fork Brooks Run,,41.42197,-78.09513,41.42197,-78.09513,,,,,,,,,,,,Mouth,,
578,FALSE,UNT24133.UpperLogueHollow,UNT.24133,Upper Logue Hollow,,41.47189,-78.05526,41.47554,-78.05435,,,,,,,,,,,,Below culvert on Sinnemahoning  state park road,,
579,FALSE,UNT24153.Bailey,UNT.24153,Bailey Run,,41.51438,-78.04747,41.51438,-78.04747,,,,,,,,,,,,At mouth along Bailey Run Road,,
580,FALSE,UNT24155.Bailey,UNT.24155,Bailey Run,,41.51773,-78.05823,41.51773,-78.05823,,,,,,,,,,,,Bailey Run Road,,
581,FALSE,UNT24156.Bailey,UNT.24156,Bailey Run,,41.51856,-78.05904,41.51856,-78.05904,,,,,,,,,,,,Private Road off Bailey Run Road,,
582,FALSE,UNT24159.LittleBailey,UNT.24159,Little Bailey Run,,41.52491,-78.07495,41.52438,-78.07663,,,,,,,,,,,,At mouth,,
583,FALSE,UNT24160.LittleBailey,UNT.24160,Little Bailey Run,,41.52746,-78.0813,41.52746,-78.0813,,,,,,,,,,,,Mouth,,
584,FALSE,UNT24161.LittleBailey,UNT.24161,Little Bailey Run,,41.52878,-78.08313,41.52878,-78.08313,,,,,,,,,,,,At mouth,,
585,FALSE,UNT24162.LittleBailey,UNT.24162,Little Bailey Run,,41.53444,-78.0881,41.53444,-78.0881,,,,,,,,,,,,At mouth,,
586,FALSE,UNT24278.RightofBigNelson,UNT.24278,Right Branch of Big Nelson Run,,41.57321,-78.01424,41.57321,-78.01424,,,,,,,,,,,,Off Nelson Run Road; about 20 m up from mouth because it was a marsh until then,,
587,FALSE,UNT24281.RightOfBigNelson,UNT.24281,Right Branch Of Big Nelson Run,,41.58703,-77.98778,41.58703,-77.98778,,,,,,,,,,,,At mouth; did not shock in culvert,,
588,FALSE,UNT24282.RightofBigNelson,UNT.24282,Right Branch of Big Nelson Run,,41.5925,-77.98202,41.5925,-77.98202,,,,,,,,,,,,At mouth; did not shock in culvert,,
589,FALSE,UNT24283.ofRightBigNelson,UNT.24283,of Right Branch Big Nelson Run,,41.59121,-77.97711,41.59121,-77.97711,,,,,,,,,,,,At Mouth,,
590,FALSE,UNT24294.EastDarian,UNT.24294,East Darian Run,,41.58067,-78.04277,41.58067,-78.04277,,,,,,,,,,,,End of East Darian Road on state forest property,,
591,FALSE,UNT24342.Freeman,UNT.24342,Freeman Run,,41.68048,-78.088,41.68048,-78.088,,,,,,,,,,,,Off Route 872; Dry above  then 8 m of flow then hits culvert under main road; runs through series of underground culverts; after road  goes out for 2 m then underground for 75 m,,
592,FALSE,UNT24441.LittleMoores,UNT.24441,Little Moores Run,,41.66182,-78.0141,41.66182,-78.0141,,,,,,,,,,,,at mouth,,
593,FALSE,Unt24444.LittleMoores,Unt.24444,Little Moores Run,,41.66802,-78.01774,41.66802,-78.01774,,,,,,,,,,,,at mouth along arsen trail,,
594,FALSE,Unt24447.LittleMoores,Unt.24447,Little Moores Run,,41.69123,-78.01796,41.69123,-78.01796,,,,,,,,,,,,mouth,,
595,FALSE,UNT24450.BigMoores,UNT.24450,Big Moores Run,,41.66648,-77.9901,41.66654,-77.99036,,,,,,,,,,,,Below culvert off Big Moore s Run Road,,
596,FALSE,UNT24452.BigMoores,UNT.24452,Big Moores Run,,41.67647,-77.98764,41.67647,-77.98764,,,,,,,,,,,,mouth,,
597,FALSE,Unt24453.BigMoores,Unt.24453,Big Moores Run,,41.68608,-77.98752,41.68608,-77.98752,,,,,,,,,,,,at mouth to bi,,
598,FALSE,UNT24454.BigMoores,UNT.24454,Big Moores Run,,41.68746,-77.9864,41.68746,-77.9864,,,,,,,,,,,,mouth and 300m upstream,,
599,FALSE,UNT24455.BigMoores,UNT.24455,Big Moores Run,,41.69592,-77.98436,41.69592,-77.98436,,,,,,,,,,,,At mouth,,
600,FALSE,UNT24460.BigMoores,UNT.24460,Big Moores Run,,41.72883,-77.98183,41.73019,-77.97377,,,,,,,,,,,,ayers hill estates  behind houses,,
601,FALSE,UNT24462.Bigmoores,UNT.24462,Big moores Run,,41.73392,-77.98076,41.73561,-77.98177,,,,,,,,,,,,below town line road,,
602,FALSE,UNT24474.Beech,UNT.24474,Beech Run,,41.64556,-77.95551,41.64556,-77.95551,,,,,,,,,,,,mouth,,
603,FALSE,UNT24477.Borie,UNT.24477,Borie Branch,,41.66203,-77.95917,41.66203,-77.95917,,,,,,,,,,,,mouth,,
604,FALSE,UNT24480.Borie,UNT.24480,Borie Branch,,41.68558,-77.95363,41.68558,-77.95363,,,,,,,,,,,,Mouth,,
605,FALSE,UNT24482.Borie,UNT.24482,Borie Branch,,41.69766,-77.93946,41.69766,-77.93946,,,,,,,,,,,,mouth  kaple hill road,,
606,FALSE,UNT24483.Borie,UNT.24483,Borie Branch,,41.70035,-77.9502,41.70035,-77.9502,,,,,,,,,,,,Mouth,,
607,FALSE,UNT24487.Prouty,UNT.24487,Prouty Run,,41.655342,-77.93941,41.65254,-77.934,,,,,,,,,,,,Just north of prouty road,,
608,FALSE,UNT24491.Prouty,UNT.24491,Prouty Run,,41.65935,-77.91246,41.65935,-77.91246,,,,,,,,,,,,At mouth,,
609,FALSE,UNT24493Card.Prouty,UNT.24493..Card.Hollow.,Prouty Run,,41.66781,-77.89829,41.66764,-77.89794,,,,,,,,,,,,John Handwerger Property at mouth,,
610,FALSE,UNT24496.FordHollow,UNT.24496,Ford Hollow,,41.6779,-77.88192,41.678096,-77.881912,,,,,,,,,,,,20m up from mouth goes dry at 95m into site,,
611,FALSE,UNT24499.Prouty,UNT.24499,Prouty Run,,41.69456,-77.91695,41.69456,-77.91695,,,,,,,,,,,,at mouth  goes dry  spring comes in on right,,
612,FALSE,Windfall.LittleMoores,Windfall.Hollow,Little Moores Run,,41.67223,-78.01953,41.67223,-78.01953,,,,,,,,,,,,mouth,,
613,FALSE,Wolf.WestRattling,Wolf.Run,West Branch Rattling Creek,,40.51831,-76.75122,40.51826,-76.75122,,,,,,,,,,,,abv conflw/ Mud Run (???),,
614,FALSE,AiresFIG.Swatara,Aires.Run...FIG,Swatara Creek,,40.407643,-76.553539,40.43139,-76.55701,,,,,,,,,,,,Service Road at Ft. Indiantown Gap,,
615,FALSE,AiresAboveQureg.Swatara,Aires.Run.Above.Qureg,Swatara Creek,,40.407643,-76.553539,40.42612,-76.55214,,,,,,,,,,,,Aires Run Above Qureg Confluence  near Biddle Road,,
616,FALSE,Avery.EastForkSinnemahoning,Avery.Hollow,East Fork Sinnemahoning Creek,,41.53102,-78.0058,41.52838,-78.0035,,,,,,,,,,,,Mouth,,
617,FALSE,Baker.SouthWoods,Baker.Hollow,South Woods Branch,,41.66712,-78.0432,41.66796,-78.04455,,,,,,,,,,,,Above Culvert,,
618,FALSE,Bentley.FirstForkSinnemahoning,Bentley.Hollow,First Fork Sinnemahoning Creek,,41.52933,-78.014,41.52965,-78.01422,,,,,,,,,,,,Mouth,,
619,FALSE,Black.NorthSusquehannaRiver,Black.Creek,North Branch Susquehanna River,,41.14483,-76.14632,41.145272,-76.143719,,,,,,,,,,,,Bridge on Rt. 239,,
620,FALSE,Bow.Swatara,Bow.Creek,Swatara Creek,,40.324813,-76.649622,40.38361,-76.665,,,,,,,,,,,,Bow Creek Road  north of Exxon Station,,
621,FALSE,CrookedRiffles.Loyalsock,Crooked.Riffles.Hollow,Loyalsock Creek,,41.35124,-76.8988,41.34915,-76.89707,,,,,,,,,,,,off of Rt 87,,
622,FALSE,Dry.FirstForkSinnemahoning,Dry.Hollow,First Fork Sinnemahoning Creek,,41.51421,-78.0275,41.51518,-78.03021,,,,,,,,,,,,Behind Camp @ Rt. 872 across from Creek View Rd.,,
623,FALSE,FishBasket.LowerFirstForkSinnemahoning,Fish.Basket.Hollow,Lower First Fork Sinnemahoning Creek,,41.55229,-78.0354,41.55198,-78.03549,,,,,,,,,,,,Mouth,,
624,FALSE,FishingaboveSR0443.SusquehannaRiver,Fishing.Creek.above.SR0443.40.Bridge,Susquehanna River,,40.340926,-76.916932,40.35862,-76.8896,,,,,,,,,,,,Above Rt. 443 Bridge between Hilltop Road and Toms Road,,
625,FALSE,FishingaboveSR0443Straw.SusquehannaRiver,Fishing.Creek.above.SR0443.90.Straw.Bridge,Susquehanna River,,40.340926,-76.916932,40.37532,-76.8408,,,,,,,,,,,,Above Rt 443 Bridge near Straw Hollow Road,,
626,FALSE,FishingatRt443F.SusquehannaRiver,Fishing.Creek.at.Rt..443.Fisher.Lane,Susquehanna River,,40.340926,-76.916932,40.38378,-76.8099,,,,,,,,,,,,Above bridge on Rt 443 near Fishers Lane and Blue Mtn Parkway,,
627,FALSE,Floodwood.Loyalsock,Floodwood.Creek,Loyalsock Creek,,41.450639,-76.436829,41.42975,-76.44056,,,,,,,,,,,,Hemlock Acres Hunting Camp,,
628,FALSE,GravelLick.FirstForkSinnemahoning,Gravel.Lick.Run,First Fork Sinnemahoning Creek,,41.62722,-78.0185,41.624728,-78.017925,,,,,,,,,,,,Mouth,,
629,FALSE,Graveyard.EastForkSinnemahoning,Graveyard.Hollow,East Fork Sinnemahoning Creek,,41.60026,-77.8982,41.601138,-77.896397,,,,,,,,,,,,At mouth along Cemetary Road,,
630,FALSE,Guys.FirstForkSinnemahoning,Guys.Hollow,First Fork Sinnemahoning Creek,,41.373,-78.0417,41.37161,-78.03922,,,,,,,,,,,,Mouth,,
631,FALSE,Heth.SouthWoods,Heth.Run,South Woods Branch,,41.6985,-78.0338,41.701383,-78.034428,,,,,,,,,,,,Steve Green 1014 Southwoods Road  Coudersport  PA 16915,,
632,FALSE,HighFoster.Jamison,High.Foster.Hollow,Jamison Run,,41.58607,-77.9001,41.58607,-77.9001,,,,,,,,,,,,Mouth,,
633,FALSE,Hunter.EastForkSinnemahoning,Hunter.Hollow,East Fork Sinnemahoning Creek,,41.53623,-77.9936,41.536914,-77.995027,,,,,,,,,,,,Up from mouth,,
634,FALSE,IndiantownaboveMemor.Swatara,Indiantown.Run.above.Memorial.Lake.near.Indiantown..Pa,Swatara Creek,,40.404175,-76.575736,40.42421,-76.6004,,,,,,,,,,,,Above Boundary Road  Fort Indiantown Gap property,,
